Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
5454,Saughton Park,NT221719,322100,671900,1015.0,Scotland,5.0,2,2021,2022,UKBMS,55.933824329885326,-3.2484873615324608
5455,Carluke Meadow Butterfly Transect,NS839507,283900,650700,1507.0,Scotland,10.0,1,2021,2021,UKBMS,55.73573202493939,-3.85056956577792
5456,Lower Cabrach,NJ379304,337900,830400,5387.0,Scotland,10.0,1,2021,2021,UKBMS,57.359825983262326,-3.0338801160782927
5457,Oldhall Ponds,NS337363,233700,636300,1323.0,Scotland,6.0,3,2021,2023,UKBMS,55.59184836920706,-4.640517140128454
5458,Carnoustie Golf Links,NO560336,356000,733600,410.0,Scotland,5.0,1,2021,2021,UKBMS,56.49242117023587,-2.7161935107065434
5459,Talich Wildlife Reserve,NH850786,285000,878600,1083.0,Scotland,5.0,2,2021,2022,UKBMS,57.78224401249104,-3.9355958277623935
5460,Rewilding Denmarkfield - House Field,NO094280,309400,728000,789.0,Scotland,5.0,3,2021,2023,UKBMS,56.43545803710302,-3.4708541922570966
5461,Rewilding Denmarkfield - West Field,NO094283,309400,728300,786.0,Scotland,4.0,3,2021,2023,UKBMS,56.438152359691536,-3.4709582723351953
5462,Rewilding Denmarkfield - East Field,NO099285,309900,728500,1102.0,Scotland,4.0,3,2021,2023,UKBMS,56.44004442052002,-3.462921242124721
5463,Kingsbarns,NO602124,360200,712400,1593.0,Scotland,9.0,2,2022,2023,UKBMS,56.30234515696837,-2.6447594708782702
5464,Bo'ness Foreshore,NT005819,300500,681900,1500.0,Scotland,4.0,2,2022,2023,UKBMS,56.019648327597224,-3.597794100875389
5465,Hamiltonhill Claypits LNR,NS583675,258300,667500,1102.0,Scotland,6.0,2,2022,2023,UKBMS,55.87974680757874,-4.266702229921674
5466,Corstorphine Hill,NT203737,320300,673700,2114.0,Scotland,6.0,2,2022,2023,UKBMS,55.94969754605783,-3.2778236082562606
5467,Ravenscraig-Pathhead,NT291925,329100,692500,1963.0,Scotland,9.0,2,2022,2023,UKBMS,56.119955742105844,-3.1419182331375097
5468,Lower Meadow Valleyfield (new 2022),NT004862,300400,686200,1650.0,Scotland,6.0,2,2022,2023,UKBMS,56.058246325120585,-3.600996344493596
5469,Easter Anguston,NJ824017,382400,801700,1844.0,Scotland,10.0,2,2022,2023,UKBMS,57.10592340289554,-2.2921732616168415
5470,Newport-on-Tay,NO414268,341400,726800,1966.0,Scotland,5.0,2,2022,2023,UKBMS,56.42974460041864,-2.9517459163837145
5471,Holyrood Park - South,NT270728,327000,672800,862.0,Scotland,7.0,2,2022,2023,UKBMS,55.942678782648876,-3.1703180090368734
5472,Grandhome Moss,NJ914123,391400,812300,1367.0,Scotland,4.0,2,2022,2023,UKBMS,57.20140136279117,-2.143972592940677
5473,Pow Burn,NS345276,234500,627600,2102.0,Scotland,7.0,2,2022,2023,UKBMS,55.514030659950386,-4.622627886411279
5474,Kingsbarns Station,NO579115,357900,711500,1316.0,Scotland,8.0,2,2022,2023,UKBMS,56.294060802553524,-2.6817804380210206
5475,Maud Railway Path,NJ925478,392500,847800,1843.0,Scotland,5.0,1,2022,2022,UKBMS,57.52030607689767,-2.1268648277793374
5476,Longniddry No 4,NT441777,344100,677700,569.0,Scotland,8.0,2,2022,2023,UKBMS,55.98899491714294,-2.8976065196115925
5477,Ruchill Park,NS580680,258000,668000,1061.0,Scotland,9.0,2,2022,2023,UKBMS,55.88414733901641,-4.271755910404062
5478,Wester Kirk Craig,NS916977,291600,697700,1778.0,Scotland,5.0,2,2022,2023,UKBMS,56.15960667892395,-3.7469128321491016
5479,Levenhall Links,NT348738,334800,673800,,Scotland,9.0,2,2022,2023,UKBMS,55.952784920286305,-3.045705688108701
5480,Rex Park - Lyne Burn,NT102868,310200,686800,1208.0,Scotland,6.0,1,2022,2022,UKBMS,56.0655763091145,-3.443885021684067
5481,Clyde Walkway Wishaw,NS779525,277900,652500,1345.0,Scotland,6.0,1,2022,2022,UKBMS,55.75041969953263,-3.9468698713095227
5482,Lily Loch,NH533495,253300,849500,1572.0,Scotland,8.0,2,2022,2023,UKBMS,57.511844115523125,-4.450511485903871
5483,Nairn East Beach,NH898576,289800,857600,2024.0,Scotland,5.0,1,2023,2023,UKBMS,57.594922090456464,-3.8453128563914127
5484,Rewilding Denmarkfield - EF - SRG,NO097286,309700,728600,544.0,Scotland,3.0,1,2023,2023,UKBMS,56.44090425434026,-3.4661984055953603
5485,Dreelside Woods,NO562035,356200,703500,437.0,Scotland,9.0,1,2023,2023,UKBMS,56.22203762142086,-2.7079157190124574
5486,Newlands Park,NS570605,257000,660500,1271.0,Scotland,12.0,1,2023,2023,UKBMS,55.81651834560267,-4.28377462617185
5487,K-Woodlands,NS605545,260500,654500,1702.0,Scotland,8.0,1,2023,2023,UKBMS,55.76367328463591,-4.224890082537345
5488,Lauriston Farm,NT202763,320200,676300,2489.0,Scotland,5.0,1,2023,2023,UKBMS,55.97303540580071,-3.280195409158272
5489,Lindean Loch,NT505292,350500,629200,2070.0,Scotland,7.0,1,2023,2023,UKBMS,55.55396760497043,-2.786209286696751
5500,Merrington Green,SJ467209,346700,320900,1400.0,England,4.0,5,2019,2023,UKBMS,52.783033057200626,-2.7916819376241193
5501,Stanmore Country Park,SO740928,374000,292800,1800.0,England,8.0,5,2019,2023,UKBMS,52.53243967682095,-2.384713767832803
5502,Lyth Hill,SJ471067,347100,306700,2450.0,England,8.0,4,2019,2023,UKBMS,52.655432264509614,-2.7834607430853913
5503,Severn Valley Country Park,SO753839,375300,283900,1870.0,England,8.0,1,2019,2019,UKBMS,52.45249162481768,-2.3648867554634108
5504,Croft Castle,SO443663,344300,266300,2300.0,England,6.0,4,2019,2023,UKBMS,52.29199401307391,-2.818084104658371
5505,Blakeridge Wood,SO303863,330300,286300,2665.0,England,6.0,4,2019,2022,UKBMS,52.470166920039,-3.027483309535118
5506,Colemere,SJ433332,343300,333200,2367.0,England,5.0,2,2019,2023,UKBMS,52.89324370563633,-2.8442275165756814
5507,South Hyde Farm,SO738441,373800,244100,1413.0,England,5.0,4,2019,2022,UKBMS,52.09461663240981,-2.383853234763194
5508,Walsall: College Farm,SP041999,404100,299900,216.0,England,1.0,3,2019,2021,UKBMS,52.596878854368775,-1.9409037484469756
5509,Walsall: Rushall Canal,SP035998,403500,299800,3300.0,England,6.0,1,2019,2019,UKBMS,52.595983945191,-1.9497627183293793
5510,Wildgoose Rural Training Reserve,SO834613,383400,261300,1050.0,England,3.0,1,2019,2019,UKBMS,52.2496238797234,-2.2445719874178134
5511,Wyre Forest West - Edwards Way,SO744763,374400,276300,500.0,England,1.0,4,2020,2023,UKBMS,52.38412709280807,-2.377545505897289
5512,Bettisfield Moss NNR Transect A,SJ481351,348100,335100,1980.0,England,9.0,4,2020,2023,UKBMS,52.91080760280453,-2.773192304315293
5513,HoEF Sheriff's Lench,SP021485,402100,248500,2550.0,England,8.0,4,2020,2023,UKBMS,52.13479708008004,-1.9707344198557735
5514,SWT Wolseley Bridge visitor centre,SK024202,402400,320200,2050.0,England,6.0,4,2020,2023,UKBMS,52.77937831657125,-1.9658603407798871
5515,Quabbs Head,SO744454,374400,245400,2440.0,England,6.0,4,2020,2023,UKBMS,52.106332291433354,-2.375193410357123
5516,Grafton Wood Regeneration,SO972560,397200,256000,435.0,England,2.0,4,2020,2023,UKBMS,52.20222120077318,-2.0423879456989567
5517,The Cliffe,SJ394209,339400,320900,500.0,England,7.0,3,2021,2023,UKBMS,52.782261410788216,-2.8999002184793286
5521,Pipe Green Nature Reserve,SK102096,410200,309600,2197.0,England,9.0,1,2021,2021,UKBMS,52.68399980715967,-1.850551775711138
5522,Awnells Farm,SO659316,365900,231600,2249.0,England,6.0,3,2021,2023,UKBMS,51.98180586294973,-2.49791393161151
5523,Turnastone Court Farm,SO351365,335100,236500,2463.0,England,6.0,3,2021,2023,UKBMS,52.02310384678724,-2.9472484803184353
5524,Bringsty Common 2,SO698550,369800,255000,2864.0,England,12.0,1,2021,2021,UKBMS,52.19240517846989,-2.443211459314284
5525,Bromlow Callow SJ30F,SJ326010,332600,301000,1562.0,England,8.0,3,2021,2023,UKBMS,52.60258734172868,-2.996618919787595
5526,Tean Valley Meadow Nature Trust,SK068364,406800,336400,1424.0,England,9.0,2,2022,2023,UKBMS,52.92496965661755,-1.9002984987321603
5527,Green Farm,SO799610,379900,261000,2347.0,England,13.0,2,2022,2023,UKBMS,52.246809376102604,-2.2958203826804104
5528,Clee Liberty Common,SO573848,357300,284800,1080.0,England,11.0,1,2022,2022,UKBMS,52.459467962495054,-2.6298575653330842
5529,Princes Wood,SK205212,420500,321200,1426.0,England,6.0,2,2022,2023,UKBMS,52.787987683883955,-1.6974691143095726
5530,Venusbank SJ30K Shropshire,SJ350007,335000,300700,2765.0,England,10.0,2,2022,2023,UKBMS,52.60018369972022,-2.961128528537496
5531,Sustainability Hub,SJ822452,382200,345200,454.0,England,3.0,1,2022,2022,UKBMS,53.00381674150921,-2.266699520100474
5533,Development Area,SJ824451,382400,345100,1409.0,England,4.0,1,2022,2022,UKBMS,53.00292448806828,-2.2637137285393694
5534,Z Block/Plantation Park,SJ822449,382200,344900,319.0,England,2.0,1,2022,2022,UKBMS,53.00112002262008,-2.266682885306989
5535,Horwood,SJ822451,382200,345100,296.0,England,2.0,1,2022,2022,UKBMS,53.00291783535003,-2.2666939748734256
5536,Walsall: College Farm Extension,SP041998,404100,299800,250.0,England,2.0,2,2022,2023,UKBMS,52.59597987686243,-1.9409049526249627
5538,Oswestry Racecourse,SJ258304,325800,330400,2801.0,England,5.0,1,2023,2023,UKBMS,52.865944444971234,-3.1036598475431956
5539,Prees Heath Common Runways East,SJ562378,356200,337800,1500.0,England,4.0,1,2023,2023,UKBMS,52.93580010059431,-2.6531208476476924
5540,Donington and Albrighton pool,SJ808045,380800,304500,1102.0,England,7.0,1,2023,2023,UKBMS,52.637902560163674,-2.2851544793072955
5541,Nant Valley,SO496934,349600,293400,1193.0,England,10.0,1,2023,2023,UKBMS,52.53611694447169,-2.744476474271277
5543,Clee Liberty Common 2,SO574841,357400,284100,2902.0,England,10.0,1,2023,2023,UKBMS,52.453183175933155,-2.628296320491347
5544,Ruskin Land,SO755760,375500,276000,2169.0,England,10.0,1,2023,2023,UKBMS,52.38148066264258,-2.361362395939193
5545,Hallow Fields,SO834588,383400,258800,1332.0,England,7.0,1,2023,2023,UKBMS,52.2271482653087,-2.2444483422056507
5546,Bishop's Wood,SO836683,383600,268300,,England,9.0,1,2023,2023,UKBMS,52.312561193202654,-2.241985391404158
5547,HoEF Naunton Beauchamp,SO954523,395400,252300,1748.0,England,5.0,1,2023,2023,UKBMS,52.16894425405417,-2.0686742872449058
5548,HoEF Roundhill Wood,SO984583,398400,258300,2095.0,England,7.0,1,2023,2023,UKBMS,52.22290408375613,-2.0248410560143424
5549,HoEF Middle Spernal,SP096612,409600,261200,1806.0,England,5.0,1,2023,2023,UKBMS,52.24889697069036,-1.8608040085695867
5600,WWT Slimbridge,SO727059,372700,205900,2800.0,England,14.0,5,2019,2023,UKBMS,51.75112251143271,-2.3968671254855374
5601,Westonbirt Restored Downs,ST846898,384600,189800,1670.0,England,8.0,4,2019,2023,UKBMS,51.6068215028663,-2.2237710547554115
5602,Westonbirt Silk Wood,ST839896,383900,189600,1670.0,England,8.0,3,2019,2023,UKBMS,51.60500353418832,-2.23386967772653
5603,Painswick Beacon North,SO867117,386700,211700,2090.0,England,7.0,4,2019,2023,UKBMS,51.80378044465972,-2.1942901307817113
5604,Painswick Beacon South,SO867114,386700,211400,1800.0,England,6.0,4,2019,2023,UKBMS,51.80108316093034,-2.194278521107
5605,Nagshead Meadows,SO607086,360700,208600,797.0,England,4.0,3,2021,2023,UKBMS,51.77468135593824,-2.5709966969407567
5606,Westonbirt Silk Wood (New),ST840896,384000,189600,3058.0,England,8.0,2,2022,2023,UKBMS,51.60500640494445,-2.2324257537030383
5607,Oak Grange Estate,SP159439,415900,243900,396.0,England,1.0,1,2022,2022,UKBMS,52.093219120789456,-1.7693304160252217
5608,Lineover Wood (PHS),SO986190,398600,219000,,England,15.0,1,2023,2023,UKBMS,51.86957321986069,-2.0217390622235962
5611,Juniper Hill,SO866081,386600,208100,695.0,England,6.0,1,2023,2023,UKBMS,51.77141055207933,-2.19560016588054
5700,Scrata Wood Monsal Dale,SK182731,418200,373100,175.0,England,4.0,4,2020,2023,UKBMS,53.25460043269832,-1.7286642523764293
5701,Calver Quarry,SK232748,423200,374800,1665.0,England,8.0,4,2020,2023,UKBMS,53.26968712096476,-1.6535986183099478
5702,The Forge Ironville - Site 2,SK441512,444100,351200,2300.0,England,4.0,4,2020,2023,UKBMS,53.05624135408389,-1.343484775992021
5703,Craft Wood Wessington,SK365553,436500,355300,1234.0,England,6.0,4,2020,2023,UKBMS,53.09366614784446,-1.4564059220759682
5704,Ironville Village,SK435515,443500,351500,1450.0,England,9.0,2,2020,2021,UKBMS,53.05898693916083,-1.3523956529857453
5705,Croft Orchard Overseal,SK296153,429600,315300,450.0,England,6.0,4,2020,2023,UKBMS,52.73453060502903,-1.563069885339419
5706,Horseshoe Quarry Eyam,SK208760,420800,376000,1700.0,England,6.0,4,2020,2023,UKBMS,53.28057248024535,-1.6895055403237058
5707,Ferneydale Harpur Hill,SK067712,406700,371200,2100.0,England,8.0,4,2020,2023,UKBMS,53.2377890444559,-1.9010733216688764
5708,Linton Heath - Paradise Wood,SK271162,427100,316200,3500.0,England,10.0,4,2020,2023,UKBMS,52.74275154487392,-1.6000192229755026
5709,Linton Heath - Foxley Wood,SK278168,427800,316800,2895.0,England,10.0,4,2020,2023,UKBMS,52.74810974398782,-1.5896001020009893
5710,Southwell Trail,SK699550,469900,355000,1477.0,England,3.0,3,2021,2023,UKBMS,53.08764871301543,-0.957784657608309
5711,Stanton on the Wolds,SK626306,462600,330600,489.0,England,5.0,3,2021,2023,UKBMS,52.86924547144562,-1.0714755556690574
5712,Sconce and Devon Park,SK790530,479000,353000,2172.0,England,14.0,3,2021,2023,UKBMS,53.06840758324026,-0.8224338139364619
5713,Moor Pond Woods,SK548506,454800,350600,2139.0,England,12.0,3,2021,2023,UKBMS,53.04986093136499,-1.1839599754911947
5714,Weleda Fields Shipley,SK443448,444300,344800,1135.0,England,9.0,3,2021,2023,UKBMS,52.998698281990414,-1.3413775660400769
5715,Coachlands Meadows Willington,SK305283,430500,328300,835.0,England,8.0,3,2021,2023,UKBMS,52.851340405475995,-1.5485340385976385
5716,Coombs Dale,SK224745,422400,374500,4260.0,England,10.0,2,2021,2022,UKBMS,53.26702475382255,-1.6656146198719044
5717,Haddon Hall Estate,SK235665,423500,366500,2000.0,England,10.0,3,2021,2023,UKBMS,53.1950682433761,-1.6497095391448755
5718,Longstone Edge,SK195725,419500,372500,2940.0,England,10.0,3,2021,2023,UKBMS,53.24916134148842,-1.709215717271098
5719,Midway Sand Holes,SK300207,430000,320700,900.0,England,1.0,3,2021,2023,UKBMS,52.78305066861222,-1.556653843166021
5720,Ripley Greenway,SK403495,440300,349500,2190.0,England,4.0,3,2021,2023,UKBMS,53.041259916817424,-1.400388757107736
5721,Ryder Point Hopton,SK252547,425200,354700,1500.0,England,4.0,3,2021,2023,UKBMS,53.088923463117176,-1.6251883898008717
5722,Staunton Harold Reservoir,SK375244,437500,324400,2546.0,England,10.0,3,2021,2023,UKBMS,52.815842855718515,-1.4450393204418726
5723,The Mead Smalley,SK425451,442500,345100,1686.0,England,10.0,1,2021,2021,UKBMS,53.00154032116599,-1.368156447778739
5724,Thornhill Carrs NR,SK195845,419500,384500,1700.0,England,9.0,3,2021,2023,UKBMS,53.35702439558078,-1.7084827134084783
5725,"Waterswallows, Dove Holes",SK084749,408400,374900,3260.0,England,8.0,3,2021,2023,UKBMS,53.27102364206287,-1.8755062461377907
5726,Willington Gravel Pits,SK285275,428500,327500,2500.0,England,7.0,2,2021,2022,UKBMS,52.84425821911214,-1.578301721992566
5727,Avenue Country Park Wingerworth,SK386682,438600,368200,2350.0,England,8.0,3,2021,2023,UKBMS,53.20947027607178,-1.423498477003592
5728,Hogshaw Buxton,SK065745,406500,374500,1700.0,England,7.0,3,2021,2023,UKBMS,53.26745442072252,-1.9040036882270388
5729,Whaley Bridge Linear Park,SK012803,401200,380300,3310.0,England,11.0,1,2021,2021,UKBMS,53.3196263024474,-1.9834478308994736
5730,Goseley Cutting Woodville,SK325198,432500,319800,2250.0,England,4.0,3,2021,2023,UKBMS,52.77481621372766,-1.5196786931080049
5731,Gurdall Cottage Wensley,SK255608,425500,360800,100.0,England,6.0,1,2021,2021,UKBMS,53.14374090441092,-1.6202266291877672
5732,Peak Rail Rowsley,SK265635,426500,363500,2526.0,England,9.0,1,2021,2021,UKBMS,53.167961853980785,-1.6050543780219917
5733,Salter Wood Denby,SK387482,438700,348200,2160.0,England,4.0,3,2021,2023,UKBMS,53.02969248759278,-1.4244064652480755
5734,Tideswell Dale,SK154743,415400,374300,1490.0,England,10.0,3,2021,2023,UKBMS,53.26547489764371,-1.770574623773204
5735,Kinoulton Gorse,SK662309,466200,330900,3664.0,England,8.0,2,2022,2023,UKBMS,52.87151186513133,-1.0179424097363396
5736,Rose End Meadows Extension,SK289566,428900,356600,1000.0,England,6.0,2,2022,2023,UKBMS,53.105815453106544,-1.569774637299968
5737,Vicar Water Beards Meadow,SK591625,459100,362500,2063.0,England,7.0,1,2022,2022,UKBMS,53.15636038711407,-1.117636256416526
5738,Lubrizol Estate Hazelwood - Ponds,SK3245,432000,345000,330.0,England,1.0,2,2022,2023,UKBMS,53.00136944910313,-1.5246199621391356
5739,Rowsley Peak Village,SK2566,425000,366000,1020.0,England,7.0,2,2022,2023,UKBMS,53.19050583545031,-1.6272970522209809
5740,Sunart Fields Whaley Bridge,SK0280,402000,380000,2500.0,England,8.0,2,2022,2023,UKBMS,53.31692745463378,-1.9714404320109775
5741,New Lount NR,SK399185,439900,318500,,England,10.0,3,2021,2023,UKBMS,52.76263596136844,-1.410148973123005
5742,Sence Valley Centenary Woodland,SK402115,440200,311500,2550.0,England,10.0,3,2021,2023,UKBMS,52.69969014690541,-1.4065580759949232
5743,Twycross Zoo Nature Reserve,SK324060,432400,306000,,England,12.0,2,2022,2023,UKBMS,52.65077001263899,-1.5225165248880805
5744,Bagworth Heath,SK458067,445800,306700,2200.0,England,10.0,3,2021,2023,UKBMS,52.6560992713227,-1.3243610583656387
5745,Bradgate Park - Newtown Linford,SK522099,452200,309900,,England,10.0,2,2022,2023,UKBMS,52.68428670242017,-1.2292509684681843
5746,Bradgate Park - Old John,SK524115,452400,311500,,England,10.0,2,2022,2023,UKBMS,52.69864954071975,-1.2260384954468913
5747,Burbage Common,SP447953,444700,295300,,England,8.0,2,2022,2023,UKBMS,52.55371425251491,-1.3421580889465954
5748,Donington le Heath Woodlands,SK423125,442300,312500,,England,8.0,2,2022,2023,UKBMS,52.70851968982719,-1.3753559851315433
5749,Ingles Hill Woodland,SK343179,434300,317900,2005.0,England,9.0,3,2021,2023,UKBMS,52.7576258416265,-1.4931958758074886
5750,Loughborough Uni Holywell,SK510184,451000,318400,,England,10.0,2,2022,2023,UKBMS,52.76080561972852,-1.2456839685587424
5751,High Peak Quarry 2 Longcliffe,SK231555,423100,355500,1100.0,England,4.0,1,2023,2023,UKBMS,53.09620908906351,-1.6564858590554834
5752,Rowland Village Great Longstone,SK216728,421600,372800,1200.0,England,10.0,1,2023,2023,UKBMS,53.251777090530744,-1.6777236594533553
5753,Holloway Fields,SK321571,432100,357100,500.0,England,7.0,1,2023,2023,UKBMS,53.11012757269907,-1.5219282525521414
5754,High Lees Farm Riber,SK313577,431300,357700,3212.0,England,10.0,1,2023,2023,UKBMS,53.11556815254436,-1.5338202984703893
5755,Hilton Valley Park,SK251295,425100,329500,1200.0,England,1.0,1,2023,2023,UKBMS,52.862405057896815,-1.628627163020846
5756,Sunnydale Park 2,SK336333,433600,333300,1350.0,England,10.0,1,2023,2023,UKBMS,52.89610165473598,-1.5019882135148483
5757,Coombs Dale 2,SK223743,422300,374300,3061.0,England,6.0,1,2023,2023,UKBMS,53.265231223664976,-1.6671278500494184
5758,Toyota UK Burnaston Woods (PHS),SK280312,428000,331200,,England,14.0,1,2023,2023,UKBMS,52.87754415770629,-1.5854083633411253
5759,Denby Footpaths 3,SK396464,439600,346400,1871.0,England,4.0,1,2023,2023,UKBMS,53.01344724597498,-1.4112078419287797
5760,Willington Gravel Pits 2,SK290277,429000,327700,1687.0,England,8.0,1,2023,2023,UKBMS,52.84602946802153,-1.5708607060627853
5761,Morley Quarry,SK476179,447600,317900,899.0,England,6.0,1,2023,2023,UKBMS,52.75662072272972,-1.29613581136796
5762,Stonebow Washlands,SK506204,450600,320400,1477.0,England,9.0,1,2023,2023,UKBMS,52.7788206406215,-1.2513026742598135
5763,Beacon Hill Heathland,SK509146,450900,314600,1965.0,England,7.0,1,2023,2023,UKBMS,52.726657667744114,-1.2477539225624663
5764,Bestwood Country Park,SK555475,455500,347500,1068.0,England,7.0,1,2023,2023,UKBMS,53.0219255367876,-1.1740512137613253
5765,Gedling House Woods,SK626427,462600,342700,1435.0,England,7.0,1,2023,2023,UKBMS,52.97800144263134,-1.0691463910123693
5766,White Post Farm,SK628574,462800,357400,950.0,England,4.0,1,2023,2023,UKBMS,53.11010021261984,-1.063309158598319
5800,Fryston Country Trails,SE454269,445400,426900,2444.0,England,15.0,1,2021,2021,UKBMS,53.736518886591625,-1.3132270717934171
5801,Potteric Carr new,SE590003,459000,400300,2682.0,England,14.0,3,2021,2023,UKBMS,53.496102643309726,-1.112108039033268
5802,Frickley Country Park,SE469098,446900,409800,1711.0,England,15.0,1,2021,2021,UKBMS,53.58270062056565,-1.2930647223859422
5803,Gauber,SD771779,377100,477900,2744.0,England,7.0,3,2021,2023,UKBMS,54.19634131388466,-2.3524960483642623
5804,Crook Sike,SD780759,378000,475900,2516.0,England,9.0,3,2021,2023,UKBMS,54.17840648998527,-2.338554631461232
